Matrix_1,Matrix_2,Matrix_3,Matrix_4,Matrix_5,Matrix_6,Matrix_7,Matrix_8,Matrix_9,Matrix_10,Matrix_11,Matrix_12,Matrix_13,Matrix_14,Matrix_15,Matrix_16,Matrix_17
114,0.000119351638952781,-4.3792912003153e-05,4.79038028380216e-05,2.44019324590914,-0.236397043211655,0.392960882655646,3.03489733652845,-0.831101133830975,0.142800344640953,2.6552845183728,114,0,-9.48930624940025e-17,0,0,0
115,0.000124828952237164,-4.3792912003153e-05,4.90098598412729e-05,2.56500181684235,-0.201450643350355,0.402034006510442,3.17883866778374,-0.815287494291748,0.141428214269798,2.76069411117586,115,0.0123310155816428,7.63094438306185e-05,0,0,0
116,0.000119417170962339,-4.30983529374669e-05,3.66358154702667e-05,2.44611791985331,-0.220152394127876,0.300528173779531,3.02212285118624,-0.796157325460801,0.110861669430451,2.61561278107986,116,0.0120095211235894,6.6567423395149e-05,0,0,0
117,0.00012299667334035,-4.30983529374669e-05,3.15687596501552e-05,2.52768210164392,-0.197314423226506,0.258962481505179,3.10937122655214,-0.779003548134723,0.0939120746139699,2.6698394380659,117,0.0116830291902822,5.71304261069221e-05,0,0,0
118,0.000120149548719947,-4.35537687945302e-05,2.47082246802576e-05,2.45990056706495,-0.225856985906949,0.202684655580238,3.02692437612635,-0.792880794968356,0.074901121645793,2.60402594350758,118,0.00995276722042026,-0.00013234536952344,0,0,0
119,0.000122865193546653,-4.35537687945302e-05,1.44052360022908e-05,2.52178049475681,-0.208530606153226,0.118167951581292,3.09085942301869,-0.777609534415101,0.0431724213071689,2.64019341847114,119,0.00811734914170657,-0.000247663238216597,0,0,0
120,0.000121362956092246,-4.49670615484717e-05,1.02843899315387e-05,2.47853272138905,-0.250319130528971,0.0843641361571532,3.04553981842818,-0.817326227568105,0.030876308350285,2.61678432361541,120,0.0063190381605353,-0.000285418036836214,0,0,0
121,0.000270409432866015,-7.82990847761533e-06,-8.78110819414267e-06,6.11171682762364,1.5468526337047,-0.0720325281550766,7.05793479525371,0.60063466607463,-0.0157745388372147,5.50522265085867,121,0.00461943658978795,-0.00028200275883445,0,0,0
122,0.000535714868867216,-4.11379889205896e-05,0.00011374659488183,11.9445755982622,2.48058340018104,0.933077536140008,13.9693692585023,0.455789739940984,0.0973435714449213,11.0366917752534,122,0.00301865239794024,-0.000265647833174699,0,0,0
123,0.000256233554593433,-4.11379889205896e-05,0.000100932778918902,5.57618627561744,0.697434389840501,0.827964202069114,6.68457507991754,-0.410954414459596,0.163607643835706,5.4541560479572,123,0.00149070829797375,-0.000251395757880765,0,0,0
124,0.000423798865020852,-3.98616689791623e-06,0.000285692290772958,9.63144260425145,2.61309442433417,2.34356957274692,11.6105217819162,0.634015246669372,0.294407506528089,9.53425587914064,124,0,-0.000247919487704137,0,0,0
125,0.000169336618758686,-3.98616689791623e-06,0.000171728031505926,3.83314923239222,0.98957228021358,1.40870650844705,4.8664409929595,-0.0437194803537051,0.390388200639579,4.22285095522942,125,0.0123273223844833,0.000161992690788128,0,0,0
126,0.00016363776573416,3.65524226593275e-06,0.000214220884011499,3.75204633782666,1.12733306217605,1.75728068915683,4.99558392906714,-0.116204529064428,0.464669635770949,4.51475712838195,126,0.0119991538333226,0.000140220266141722,0,0,0
127,0.000135473438822774,3.65524226593275e-06,0.000259405223557783,3.11028107617399,0.947638788913305,2.12793347449744,4.64938197931604,-0.591462114228744,0.550322803688966,4.6052955682034,127,0.0116514849877981,0.00010874303620946,0,0,0
128,6.26187894077293e-05,-1.70155783372592e-05,8.00006540825556e-05,1.31829750101913,0.0117961552029138,0.656255365520964,1.79824759941541,-0.46815394319336,0.393846341524804,1.73623440896395,128,0.00985011352396214,-0.000280870129349544,0,0,0
129,0.000122317387582065,-1.70155783372592e-05,0.000152502368248479,2.67861712087704,0.392685648763129,1.25099598953831,3.57960155873367,-0.508298789093497,0.415246855121482,3.31244774971973,129,0.00799637339690681,-0.000501617707867977,0,0,0
130,8.94885477123579e-05,-3.19271762198085e-05,6.92707431896399e-05,1.83542502798073,-0.156551692781373,0.568236565227515,2.3582778120551,-0.679404476855737,0.25923246350156,2.15622604175424,130,0.00622100251486769,-0.000568508846011755,0,0,0
131,0.000119993360792122,-3.19271762198085e-05,0.000102351841859017,2.5305216801889,0.0380753698369134,0.839604952749753,3.23649748558929,-0.667900435563481,0.29643475755006,2.90231779598418,131,0.00455353620740753,-0.000558913763072722,0,0,0
132,0.000102324186684367,-3.75304778448573e-05,5.85894716767926e-05,2.0921535488758,-0.202337041056778,0.480616759848689,2.63704772909826,-0.747231221279231,0.198359522497415,2.35251871795222,132,0.00298028955376343,-0.000526275671763018,0,0,0
133,0.000119351638952781,-3.75304778448573e-05,7.20844915786266e-05,2.48014888051285,-0.0936983481984072,0.591318094980922,3.10686103814314,-0.720410505828705,0.215355516110481,2.72787004303908,133,0.00147341494681422,-0.000498539387144527,0,0,0
134,0.000109116539565722,-3.90015903235621e-05,4.74925488352911e-05,2.2375412106962,-0.192521857799869,0.389587314664497,2.78443519535688,-0.739415842460554,0.15514154613946,2.43511103511195,134,0,-0.000490655242232224,0,0,0
135,0.000119417170962339,-3.90015903235621e-05,4.95235857564783e-05,2.47225611882224,-0.126801683524576,0.406248164408611,3.05490369743369,-0.709449262136021,0.151493392715953,2.63376687184447,135,0.0123136841005441,0.000258073216514194,0,0,0
136,0.000113704357011746,-3.95501559790775e-05,3.59137773863047e-05,2.33858135860427,-0.175750495151432,0.29460520512203,2.88355986608519,-0.72072900263235,0.115093559837074,2.48419695671236,136,0.0119654947594476,0.000218204215476718,0,0,0
137,0.000120149548719947,-3.95501559790775e-05,3.08865067742274e-05,2.48544445091354,-0.134628829304838,0.253365875882334,3.04532392226998,-0.694508300661285,0.0955224754362387,2.59282747558924,137,0.0115632963717186,0.000148126333750933,0,0,0
138,0.00011727521576573,-4.04762688187305e-05,2.37612290836942e-05,2.41403978995898,-0.174070504004826,0.194916332327179,2.96040574247268,-0.720436456518522,0.0747502956139202,2.52825609870108,138,0.00965175220302373,-0.000458046718091123,0,0,0
139,0.000121362956092246,-4.04762688187305e-05,1.32501610049958e-05,2.50718491458663,-0.147989869109085,0.108692726994106,3.06023323304744,-0.7010381875699,0.0408450851840831,2.5912077283259,139,0.00779254552528014,-0.000763288076303002,0,0,0
140,0.000119861010755997,-4.09278539328271e-05,9.54075380101782e-06,2.47007969265507,-0.167862618645949,0.0782639960239743,3.01805660054295,-0.715839526533824,0.0296338309083295,2.56173405167278,140,0.00606473027605552,-0.000845730909283223,0,0,0
141,6.26187894077291e-05,-6.02024384341308e-06,9.63175490013698e-05,1.38845002578455,0.262340886507999,0.790104894151862,1.94714705099418,-0.296356138701627,0.475821136188985,1.8722089187606,141,0.00444977083307919,-0.000826397969539077,0,0,0
142,2.31346207299019e-05,-7.80390125344735e-06,4.1848426742084e-05,0.477365555509625,-0.0302195707796994,0.343287875618658,0.720229710593807,-0.273083725863882,0.467089384887227,0.772500210276961,142,0.00291945973090004,-0.000777833695921091,0,0,0
143,8.94885477123578e-05,-7.80390125344734e-06,0.000109306446870231,1.9893365479484,0.393132307103158,0.896654446982362,2.63273475237465,-0.250265897323096,0.421742032738632,2.39622787669947,143,0.00144562256506037,-0.000737500310941752,0,0,0
144,5.22057281070565e-05,-2.08058280351849e-05,4.94654407940102e-05,1.05683813086079,-0.141007712097862,0.405771194013365,1.39709974590114,-0.481269327138219,0.297733099181588,1.3340776297787,144,0,-0.0007247583993973,0,0,0
145,0.000102324186684367,-2.08058280351849e-05,8.98133127593257e-05,2.19886029896356,0.178758494970914,0.736749831228844,2.79604490026565,-0.418426106331175,0.315099158521486,2.47027876921524,145,0.012281930257758,0.000365582140368481,0,0,0
146,7.49743239338986e-05,-2.82131932238991e-05,4.7498195360791e-05,1.52839325787255,-0.164526945497566,0.389633633818988,1.94082305450758,-0.576956742132591,0.21569708274633,1.7521301454375,146,0.0118893430917172,0.000298976504872715,0,0,0
147,0.000109116539565722,-2.82131932238991e-05,6.58683145039997e-05,2.30637343177478,0.0533075031950568,0.540326017415622,2.86213213195919,-0.502451196989358,0.223612138328855,2.46477376302549,147,0.0113469344976338,0.000154502805459147,0,0,0
148,9.19691912893436e-05,-3.20647564708641e-05,3.99271676398038e-05,1.89107231882328,-0.143859636617629,0.327527547045266,2.34932593699859,-0.602113254792943,0.155715089746881,2.04712529389177,148,0.00931085635814457,-0.000672754015931387,0,0,0
149,0.000113704357011746,-3.20647564708641e-05,4.45854901332994e-05,2.3863397669249,-0.00518475114917536,0.365740348749721,2.92073957052196,-0.539584554746238,0.148413838678601,2.47150054639105,149,0.00749770618124876,-0.00102679566995181,0,0,0
150,0.000104413705309784,-3.45152395472107e-05,3.02600612512556e-05,2.15900412648423,-0.12029887507584,0.248227064951706,2.65006650687248,-0.611361255464085,0.107230045667458,2.26281825000247,150,0.00585432927137291,-0.0011109198050407,0,0,0
151,0.00011727521576573,-3.45152395472107e-05,2.66578660597839e-05,2.45207239859238,-0.0382397588855595,0.218677807521665,2.98135913503335,-0.567526495326526,0.0869249521003768,2.50026957244569,151,0.00431363944530405,-0.00107978282474529,0,0,0
152,0.000113047483797772,-3.63883735223206e-05,1.95758517583421e-05,2.34378637526255,-0.107895658895218,0.16058315895515,2.85896785925768,-0.623077142890344,0.0651283217172697,2.41562026696322,152,0.00284036819924513,-0.00101653984718538,0,0,0
153,0.000119861010755997,-3.63883735223206e-05,1.02635834385059e-05,2.49904252339919,-0.0644239374169601,0.0841934578939937,3.03190806027185,-0.597289474289626,0.0327964804152712,2.53606540760602,153,0.00140964788250447,-0.000964957707734413,0,0,0
154,0.00011799426466817,-3.61930021778105e-05,7.89618115522985e-06,2.45775250133034,-0.0718823453615249,0.0647733610389949,2.9828294371853,-0.596959281216485,0.0255834649497851,2.49699223234372,154,0,-0.000947354283159201,0,0,0
155,2.3134620729902e-05,-8.97192539431215e-06,1.0521378892359e-05,0.469913318152546,-0.0568347041978422,0.0863081862263821,0.588875340506381,-0.175796726551677,0.158336903823048,0.522592961723828,155,0.012211084865724,0.000478671826006119,0,0,0
156,6.80834131994941e-06,-6.10811237468567e-06,-9.32534472811592e-06,0.116166956332233,-0.0957436120953738,-0.0764969684728259,0.178452067657635,-0.158028723420776,-0.312660969737293,0.226581560508651,156,0.011716954107517,0.00036632313066647,0,0,0
157,5.22057281070566e-05,-6.10811237468567e-06,4.63449582330329e-05,1.15061261879887,0.193901173395284,0.380173485505348,1.44825964993523,-0.103745857741074,0.335765933315948,1.25379327000849,157,0.0107891381921768,9.58625873242606e-05,0,0,0
158,2.67384505538249e-05,-1.32241184662616e-05,6.78018638552373e-06,0.524901958603195,-0.130733939382599,0.0556187164437494,0.66401297313973,-0.269844953919134,0.0840315095387084,0.608700463895298,158,0.00877072552362434,-0.000909829208144956,0,0,0
159,7.49743239338985e-05,-1.32241184662616e-05,4.69115882287966e-05,1.62402667755019,0.177020981922559,0.384821622189347,1.99368457843431,-0.192636918961566,0.244415232193923,1.68094477096081,159,0.00711181937237989,-0.00127540739768399,0,0,0
160,5.47657749138158e-05,-2.04073435936921e-05,1.43748881478055e-05,1.11771494450871,-0.115594031005097,0.117919004337467,1.38107773278983,-0.378956819286224,0.0944714126344308,1.19731555067339,160,0.00559777231154917,-0.00135585116208405,0,0,0
161,9.19691912893439e-05,-2.04073435936921e-05,3.52203212968332e-05,1.96544904160733,0.121771516182517,0.288916698138085,2.37891783423238,-0.291697276442532,0.151858432411057,1.97202969118662,161,0.0041528362861702,-0.00131439305083463,0,0,0
162,8.04048135398122e-05,-2.61501397508713e-05,1.53884797490168e-05,1.66529759396803,-0.0828696084572509,0.126233622941154,2.03378359297043,-0.45135560745965,0.0717133014440095,1.72217617877528,162,0.0027485373676297,-0.00123916039520246,0,0,0
163,0.000104413705309784,-2.61501397508713e-05,2.2492881398476e-05,2.212375205914,0.0703121228876216,0.184511917721873,2.66720793543334,-0.384520606631721,0.0853001923542044,2.20139160359088,163,0.00136833999396894,-0.0011783615661275,0,0,0
164,9.99494227985376e-05,-3.03980939497755e-05,1.33280681834442e-05,2.08354718570379,-0.0549667609482262,0.109331809317316,2.53039522013324,-0.501814795377679,0.0509480690415913,2.12004160183946,164,0,-0.00115634652657158,0,0,0
165,0.000113047483797772,-3.03980939497755e-05,1.14902854600349e-05,2.3820056069103,0.0286015969895972,0.0942562479143488,2.87207876891948,-0.461471565019583,0.0399656951052877,2.37345577568223,165,0.0120422368581354,0.000565162738592386,0,0,0
166,0.000112773981680606,-3.32515841930126e-05,9.00211547201876e-06,2.35756760008443,-0.0381643400296256,0.0738454784814039,2.85534868031041,-0.535945420255608,0.0307848061326509,2.38031846218665,166,0.0112619047130759,0.000345629419003883,0,0,0
167,0.00011799426466817,-3.32515841930126e-05,1.95504994307934e-06,2.47651936086877,-0.00485784701001066,0.0160375190643227,2.99050269946105,-0.518841185602296,0.006462792464617,2.47910748086102,167,0.00952034617258849,-3.06140736805406e-06,0,0,0
168,0.000118183905047076,-3.36112121021624e-05,1.94310582703792e-06,2.47854609247816,-0.0118425482515247,0.0159395399874204,2.99439460517353,-0.527691060946894,0.006400073139562,2.48464192329331,168,0.00800999934662087,-0.00109842077596368,0,0,0
169,0.00014220654950471,2.07702292248608e-05,1.27773265162907e-07,3.37290200460187,1.3805873750106,0.00104814006578947,3.78552426455855,0.967965115053927,0.000526091443302684,2.93698941158757,169,0.00664604493641356,-0.00148475577835369,0,0,0
170,0.000140691556063632,1.97920677078803e-05,2.67131257711134e-06,3.33213979541949,1.34863256458294,0.0219131109841165,3.74310876548398,0.937663594518458,0.0110458614275752,2.90337281896855,170,0.0053076475111403,-0.00157169397346815,0,0,0
171,0.000143238320714347,1.97920677078803e-05,1.03145356335007e-06,3.39017154201782,1.36488145363048,0.00846114251185601,3.80964784812677,0.945405147521523,0.00417764628686486,2.95452144640106,171,0.0039775643299079,-0.00152609698681359,0,0,0
172,0.000141985406437188,1.64470875286509e-05,7.45778463705175e-06,3.34028039263175,1.28066734803856,0.0611771396008151,3.76812457922908,0.852823161441233,0.029668351784128,2.92079130593484,172,0.00265085573806867,-0.00144332313556132,0,0,0
173,0.000145931191475584,1.64470875286509e-05,1.76803691019879e-06,3.43019085900143,1.30584227862207,0.0145034277789745,3.87022787049246,0.865805267131045,0.00682681112315899,2.99879578941929,173,0.00132512681504047,-0.00137612815608242,0,0,0
174,0.000144806534667751,1.19734425972626e-05,1.0386040811087e-05,3.37602112683885,1.19672821005739,0.0851979910284478,3.82972087272058,0.743028464175664,0.0390149511879383,2.96837892298094,174,0,-0.00135063487636761,0,0,0
175,0.000150620376290893,1.19734425972626e-05,2.39788371563699e-06,3.50849798674117,1.23382173083004,0.0196701398548347,3.97971913621521,0.762600581356005,0.0086465838624685,3.08288401841949,175,0.011372510905535,0.000404278493271826,0,0,0
176,0.000154882785026003,-2.77370534929277e-05,9.37898109571543e-06,3.35226194770796,0.356155222006747,0.0769369543007906,3.97417251163372,-0.26575534191902,0.0256564349037241,3.19191776128615,176,0.00999496731060296,0.000324638052964414,0,0,0
177,0.000163254139945392,-2.77370534929277e-05,-7.58176787375262e-06,3.54301547777214,0.409566210424719,-0.062194189589377,4.19284679257768,-0.240265104380815,-0.0198380588334902,3.35875097103126,177,0.00782789312684316,7.86445219128957e-06,0,0,0
178,0.00016429573594624,-5.19054690872983e-05,3.02096688260199e-07,3.41255023506697,-0.134500785014514,0.00247813689588444,4.14716977878468,-0.869120328732231,0.000698646641691739,3.4817522423387,178,0.00713131664937241,-0.0011820407684263,0,0,0
179,0.000161829925737836,-5.19054690872983e-05,-1.00204746781338e-05,3.35636315349527,-0.150233167854588,-0.082199206344066,4.08396515001647,-0.877835164375788,-0.0234241566608529,3.436895520736,179,0.00613800296567934,-0.00163910188244105,0,0,0
180,0.000160974128749346,-5.98181514327242e-05,-4.63719677365158e-06,3.28637800923594,-0.335995337501145,-0.0380395047838606,4.03687854071888,-1.08649586898409,-0.0104997219965269,3.46723549626417,180,0.00500483805109663,-0.00175249294182161,0,0,0
181,0.000153379763630931,-5.98181514327242e-05,-8.0167823278364e-06,3.11332932489707,-0.38444896911603,-0.065762667533033,3.83861705626353,-1.1097367004825,-0.0187924142753727,3.32423087795011,181,0.00380138199195678,-0.00171233095233443,0,0,0
182,0.000152138248020862,-5.91023746060054e-05,-5.41571569288112e-06,3.08960638645267,-0.376060078519365,-0.0444257927931654,3.80777206752847,-1.09422575959516,-0.0128160235671957,3.29467561063974,182,0.00255571944180594,-0.00162794130705037,0,0,0
183,0.000144307491155154,-5.91023746060054e-05,-5.11000027072758e-06,2.91117117141376,-0.426021938730261,-0.0419179709708122,3.60269877483144,-1.11754954214794,-0.0125582052906914,3.14672947945042,183,0.00128402294563856,-0.00155786503955655,0,0,0
184,0.000143292702595064,-5.56746955755169e-05,-4.19805409595887e-06,2.90991704048643,-0.354391835749654,-0.0344371625059126,3.58623442110439,-1.03070921636761,-0.0105480378759748,3.10290498599311,184,0,-0.001530339065367,0,0,0
185,0.000137504842069843,-5.56746955755169e-05,-2.73405819291175e-06,2.77803219778934,-0.39131959170484,-0.0224278211137292,3.43453866731895,-1.04782606123445,-0.0070759970208098,2.99319250327604,185,0.0061619303513406,-4.80525750669615e-05,0,0,0
186,0.000136772489766823,-5.26877336875658e-05,-2.2951502439259e-06,2.78040192168011,-0.327929869368452,-0.0188274043447046,3.42423915007898,-0.971767097767324,-0.00605678051779878,2.95821113136603,186,0.00590708758555752,-0.00124903275067226,0,0,0
187,0.000133874752933035,-5.26877336875658e-05,-1.01938902835614e-06,2.71437276205603,-0.346418034063192,-0.00836217562323395,3.34829944603163,-0.980344718038792,-0.00273200390403137,2.90316076020697,187,0.00533549315624099,-0.00181230995073217,0,0,0
188,0.000133439361711205,-5.19591740697095e-05,-3.11175079749258e-07,2.70910010026628,-0.332594627389339,-0.00255260807606813,3.33905721940107,-0.962551746524123,-0.000839205083898892,2.88979138092415,188,0.00451994498191018,-0.00198540567881774,0,0,0
189,0.000140671747834226,2.35348663076516e-05,1.95489435721065e-06,3.35556827084173,1.43379130829637,0.0160362427739936,3.75367592936023,1.03568364977786,0.00834371236651811,2.91636465452195,189,0.00352820589686264,-0.00197360532060714,0,0,0
190,0.000142623022090194,2.22233126083079e-05,2.94034161530049e-06,3.39166291453008,1.41635518084289,0.0241199898130119,3.80097078491868,1.00704731045429,0.0122083237892083,2.95082790165023,190,0.00241474330755462,-0.00190257211061062,0,0,0
191,0.000141754731095568,2.22233126083079e-05,5.2206582814772e-06,3.37187763795983,1.41081530340322,0.0428257124652426,3.77868809467197,1.00400484669107,0.0218241467655398,2.93400139362576,191,0.00122506642298534,-0.00183806939848118,0,0,0
192,0.000144346722728307,1.81977112768186e-05,1.01238725561178e-05,3.40525577213773,1.33562355301176,0.0830473920619037,3.83624511711175,0.904634208037738,0.0400408274135018,2.97526602906791,192,0,-0.00180629004018562,0,0,0
193,0.000143222321128398,1.81977112768186e-05,7.41493767708717e-06,3.37963464193148,1.32844963655401,0.0608256606323557,3.80572382753879,0.902360450946697,0.0296192172715725,2.95095469653783,193,0.00518730315967687,-0.000122881975357567,0,0,0
194,0.000149159662642091,1.08170140933463e-05,1.41866896120618e-05,3.46783524126821,1.19815116351537,0.116375188223944,3.94211597298344,0.723870431800146,0.0510951329426616,3.05730047514345,194,0.00511471454281699,-0.0012991546846543,0,0,0
195,0.000154882785026003,1.08170140933463e-05,1.03496885686091e-05,3.5982449310058,1.2346658766419,0.0848997890393716,4.08991318557181,0.742997622075886,0.0358584088255727,3.17029337772975,195,0.00483004177143756,-0.00191932620653322,0,0,0
196,0.000161248084998101,-3.11279436761296e-05,1.33616110489459e-05,3.47567000449706,0.319500784060454,0.109606965635884,4.13202397274351,-0.336853184186001,0.0346721658336489,3.33285530744305,196,0.00424915945098515,-0.00214893370714954,0,0,0
197,0.00016429573594624,-3.11279436761296e-05,-1.11916763942885e-05,3.54511517584135,0.338945432036856,-0.0918067204218977,4.21099277320965,-0.326932165331447,-0.0286031489941563,3.39211002809862,197,0.00340435226050327,-0.00218028701238869,0,0,0
198,0.000165935816999838,-5.32239906454987e-05,-5.59418458955789e-06,3.44150943142478,-0.154081162756536,-0.045889795461217,4.18659473196548,-0.899166463297241,-0.0127600269171488,3.5219763721689,198,0.00236790046490914,-0.00213809579740707,0,0,0
199,0.000160974128749346,-5.32239906454987e-05,-2.19746124577384e-05,3.32845012884194,-0.185737767479731,-0.180260492817386,4.06279193754854,-0.920079576186335,-0.0511162362111431,3.43929923245525,199,0.00121262855892438,-0.00208957434008421,0,0,0
200,0.000158920667190203,-5.93304091086464e-05,-1.45586950167823e-05,3.24269879062002,-0.337982929907969,-0.119426795059542,3.98709727617442,-1.08238141546236,-0.0333037497977341,3.43046542378656,200,0,-0.00206369644766677,0,0,0
201,0.000152138248020862,-5.93304091086464e-05,-2.08521082267413e-05,3.08815147881863,-0.381256177212357,-0.171052450297487,3.81264542296706,-1.10575012136078,-0.0491442022458224,3.30865372599154,201,0.0126498591376593,-7.89268710544526e-05,0,0,0
202,0.000149261689926101,-5.80352404092186e-05,-1.46703522773592e-05,3.03086835377811,-0.370096909535718,-0.120342733525212,3.73824052144901,-1.07746907720661,-0.0353259793357569,3.23856400768325,202,0.0129684806255194,-7.73267566359514e-05,0,0,0
203,0.000143292702595064,-5.80352404092186e-05,-1.52754532881652e-05,2.89485627266724,-0.408180292246763,-0.12530645275448,3.58229651521263,-1.09562053479215,-0.0378641965627526,3.1265847807272,203,0.0132893011376455,-6.86587971814669e-05,0,0,0
204,0.000140827705569165,-5.46226009017435e-05,-1.09616853188497e-05,2.86046107166907,-0.346145518869273,-0.0899200748811888,3.5263533460035,-1.0120377932037,-0.02801278247222,3.0522855214127,204,0.0136148248907654,-6.06688913016196e-05,0,0,0
205,0.000136772489766823,-5.46226009017435e-05,-9.31587825861463e-06,2.76805706575632,-0.372018640524845,-0.0764193138401981,3.41970272565633,-1.02366430042485,-0.0243175827350077,2.97452960134249,205,0.0153343561529657,0.00012539000668392,0,0,0
206,0.000134886473767833,-5.17965690073754e-05,-6.10714265913078e-06,2.74311211302205,-0.319656557508709,-0.0500976546256822,3.37801163256227,-0.954556077048922,-0.0163511514963091,2.9174008088147,206,0.0171509275461575,0.000238239643578507,0,0,0
207,0.000133439361711205,-5.17965690073754e-05,-3.93553011318391e-06,2.71013755444003,-0.328889433911676,-0.0322836454597118,3.33978314039975,-0.958535019871397,-0.0106214223657908,2.8891999119341,207,0.0189205203991109,0.000274068614663925,0,0,0
208,0.000131891363525569,-5.08727629250482e-05,-7.05741871945268e-07,2.68075823354781,-0.317715716032625,-0.00578928879330102,3.301770425488,-0.938727907972814,-0.00193073547277899,2.85293314892318,208,0.0205785893060956,0.000270159193863999,0,0,0
209,0.00014268501592295,2.6507447952878e-05,4.41499632671771e-06,3.42040921044365,1.51437098593466,0.0362167667426062,3.81564916485178,1.11913103152653,0.0189919315713738,2.9692903435314,209,0.0221225317237769,0.000257069529761374,0,0,0
210,0.000148941029297587,2.49200121914124e-05,3.15440900882402e-06,3.55283342766366,1.51811361576548,0.0258760114005096,3.97447036828216,1.09647667514698,0.0127144944365578,3.08799258708823,210,0.0235780986082731,0.000254548530811718,0,0,0
211,0.000144181570172253,2.49200121914124e-05,1.0285774841745e-05,3.44438221061505,1.48774727499187,0.0843754967486896,3.8521849973637,1.07994448824322,0.043016313790597,2.99568826691445,211,0.0249909436148781,0.000286089751108782,0,0,0
212,0.000151501703983181,1.92678156239983e-05,1.41644649050283e-05,3.57511994305113,1.40565771215828,0.11619287617406,4.02882438690151,0.951953268307896,0.0533549329005475,3.1260939916343,212,0.0126507076693465,-0.000168359363023518,0,0,0
213,0.000148070233940748,1.92678156239983e-05,1.78804830224727e-05,3.49692889390713,1.38376421839796,0.146675837293722,3.94176131369148,0.938931798613611,0.0689697190336442,3.06087102427199,213,0.0129739071791922,-0.000164078914787328,0,0,0
214,0.000159728272923461,8.25398451467985e-06,2.03439843490238e-05,3.69230377640951,1.20717873220294,0.166884246613086,4.21489665665441,0.684585851958043,0.0667537983063426,3.27363225368393,214,0.0133015399485106,-0.000144501117876625,0,0,0
215,0.000161248084998101,8.25398451467985e-06,1.63932147211192e-05,3.72693491092279,1.21687544986666,0.134475589509181,4.25187229615629,0.69193806463316,0.0533710339530713,3.29997956765067,215,0.0136487863002356,-0.000116108153050432,0,0,0
216,0.000171110091826907,-3.71328179997322e-05,1.26882829375731e-05,3.66207786298461,0.245592623641316,0.104083570972279,4.37189626096154,-0.46422577433561,0.0304274852007505,3.55024659287758,216,0.0154400248050061,0.000267067959411895,0,0,0
217,0.000165935816999838,-3.71328179997322e-05,-2.18127185108326e-05,3.5441744652324,0.212579672270696,-0.178932456534173,4.24095590473695,-0.484201767233851,-0.0535026056038721,3.456731661958,217,0.0172769767610759,0.000483145520317036,0,0,0
218,0.000166425150181653,-5.48410951809934e-05,-1.53950209728259e-05,3.44234213775007,-0.18780720023084,-0.126287281417713,4.19727536475323,-0.942740427233995,-0.034732479641877,3.54673554261654,218,0.0190267626787576,0.000546310494464147,0,0,0
219,0.000158920667190203,-5.48410951809934e-05,-3.67307184213772e-05,3.27134154875218,-0.23568736515025,-0.30130667455036,4.0159086784595,-0.980254494857571,-0.0850841871287116,3.43519942204256,219,0.0206571322754303,0.000535811498377747,0,0,0
220,0.000154663769112177,-5.8100432422164e-05,-2.53718735833976e-05,3.15354666744076,-0.337116013982032,-0.208128650488808,3.88524591049153,-1.06881525703281,-0.0593441570902841,3.35433562401061,220,0.0221799524622161,0.000509813596159536,0,0,0
221,0.000149261689926101,-5.8100432422164e-05,-3.36105617091621e-05,3.03045241515385,-0.371582404622366,-0.27571163902047,3.75078532386408,-1.09191531333259,-0.0803444166505552,3.26738868871265,221,0.0236243980985397,0.000506311839873449,0,0,0
222,0.00014456158696719,-5.60595642294759e-05,-2.34778041944938e-05,2.93637487916849,-0.355065882651817,-0.192591362532957,3.62600941287162,-1.04470041635495,-0.0582478471184185,3.14678408046541,222,0.0250340302853855,0.000565719516269818,0,0,0
223,0.000140827705569165,-5.60595642294758e-05,-2.46688024164747e-05,2.85129294627078,-0.378888823863175,-0.202361269822644,3.52923220003257,-1.05682807762497,-0.0623222525819862,3.07840892146845,223,0.0126518733325172,-0.000269087665244447,0,0,0
224,0.000136984369760282,-5.27217415900155e-05,-1.70959508887484e-05,2.78501293882013,-0.327352950520688,-0.140240222134264,3.43406876454861,-0.976408776249167,-0.04493765306209,2.9722283199788,224,0.0129899258608913,-0.00026133262635555,0,0,0
225,0.000134886473767833,-5.27217415900154e-05,-1.52315528964662e-05,2.73720931920052,-0.340737964014178,-0.124946332353824,3.3782566236148,-0.981785268428459,-0.0405052047212263,2.93051584292762,225,0.0133377374979497,-0.000224897500860812,0,0,0
226,0.000131929158067491,-5.00816307359454e-05,-9.43515597203046e-06,2.68666702548822,-0.299447478318153,-0.0773977638330623,3.30652963216172,-0.919310084991658,-0.0258960421374505,2.85137430119563,226,0.0137402096081065,-0.000159720978463404,0,0,0
227,0.000131891363525569,-5.00816307359454e-05,-6.53049253891974e-06,2.68580582173349,-0.299688615369475,-0.053570446608326,3.30480155859496,-0.918684352230937,-0.0179358789366834,2.84901403723387,227,0.0156430825091606,0.000437762820675633,0,0,0
228,0.000129403554417168,-4.90635359328004e-05,-1.14058031727829e-06,2.63561312009078,-0.292362580963391,-0.00935632291517344,3.24203788393802,-0.898787344810629,-0.00319544849009486,2.79334023600571,228,0.0174889981926381,0.000736611513914478,0,0,0
